01475,42.668160,-72.055644
01501,42.198708,-71.846006
01503,42.384929,-71.633889
01504,42.039991,-71.532406
01505,42.355049,-71.716157
01506,42.181793,-72.107473
01507,42.133935,-71.968025
01510,42.411887,-71.690005
01515,42.209682,-72.040178
01516,42.053072,-71.752241
01518,42.127477,-72.118818
01519,42.203404,-71.679739
01520,42.336372,-71.850626
01521,42.046798,-72.180149
01522,42.375634,-71.867382
01523,42.482819,-71.675513
01524,42.249603,-71.919217
01525,42.106794,-71.630518
01527,42.192246,-71.777649
01529,42.036642,-71.578779
01531,42.319125,-72.130814
01532,42.323342,-71.646236
01534,42.142074,-71.643348
01535,42.267564,-72.066876
01536,42.231309,-71.692642
01537,42.158966,-71.897051
01540,42.116167,-71.857369
01541,42.454125,-71.877540
01542,42.204251,-71.908907
01543,42.388977,-71.970514
01545,42.284767,-71.714228
01550,42.059669,-72.034040
01560,42.175395,-71.674223
01561,42.443970,-71.685583
01562,42.247211,-71.991867
01564,42.447924,-71.776045
01566,42.103214,-72.079545
01568,42.176526,-71.603588
01569,42.055892,-71.631294
01570,42.047532,-71.846952
01571,42.053778,-71.935075
01581,42.268426,-71.613309
01583,42.369417,-71.785036
01585,42.240796,-72.162645
01588,42.119228,-71.671822
01590,42.132051,-71.750318
01602,42.271563,-71.849991
01603,42.244637,-71.843925
01604,42.253254,-71.767957
01605,42.289683,-71.787793
01606,42.315249,-71.795741
01607,42.225960,-71.788910
01608,42.261980,-71.801462
01609,42.285114,-71.829987
01610,42.247049,-71.808366
01611,42.237604,-71.875838
01612,42.296636,-71.929607
01701,42.320169,-71.440409
01702,42.282576,-71.436760
01718,42.519816,-71.429283
01719,42.485985,-71.520985
01720,42.483953,-71.438495
01721,42.257755,-71.473526
01730,42.499331,-71.281905
01731,42.456748,-71.279484
01740,42.439937,-71.601876
01741,42.536620,-71.361832
01742,42.462911,-71.364496
01745,42.293073,-71.499163
01746,42.195951,-71.453430
01747,42.124080,-71.533416
01748,42.224104,-71.540484
01749,42.389071,-71.545864
01752,42.349617,-71.547214
01754,42.425955,-71.456256
01756,42.094470,-71.544902
01757,42.158692,-71.521419
01760,42.284822,-71.348811
01770,42.233570,-71.374690
01772,42.302877,-71.530828
01773,42.425506,-71.310812
01775,42.429688,-71.512514
01776,42.383367,-71.421070
01778,42.343687,-71.381186
01801,42.488659,-71.154425
01803,42.503227,-71.201713
01810,42.648044,-71.161751
01821,42.549330,-71.251725
01824,42.590790,-71.355182
01826,42.679723,-71.300680
01827,42.676078,-71.500517
01830,42.796313,-71.053436
01832,42.791114,-71.132859
01833,42.727885,-70.982034
01834,42.753900,-71.015935
01835,42.751157,-71.094242
01840,42.706763,-71.160403
01841,42.712015,-71.164873
01843,42.689974,-71.160383
01844,42.742751,-71.178588
01845,42.673909,-71.091334
01850,42.656045,-71.303309
01851,42.627812,-71.335330
01852,42.631849,-71.295785
01854,42.649481,-71.348229
01860,42.838603,-71.011997
01862,42.578543,-71.295592
01863,42.633780,-71.389470
01864,42.578222,-71.084398
01867,42.535183,-71.105423
01876,42.611801,-71.227571
01879,42.667762,-71.428820
01880,42.501528,-71.067500
01886,42.585295,-71.439826
01887,42.564647,-71.164516
01890,42.452752,-71.144319
01901,42.460711,-70.946073
01902,42.471039,-70.941535
01904,42.492456,-70.973930
01905,42.465998,-70.975792
01906,42.468432,-71.013946
01907,42.474287,-70.905908
01908,42.428256,-70.926041
01913,42.851284,-70.955837
01915,42.570269,-70.866996
01921,42.683108,-71.018330
01922,42.757313,-70.914241
01923,42.574174,-70.950516
01929,42.634421,-70.776592
01930,42.619910,-70.681824
01937,42.585723,-70.984051
01938,42.683860,-70.842664
01940,42.534118,-71.038574
01944,42.576636,-70.767154
01945,42.501835,-70.859126
01949,42.606666,-71.010316
01950,42.812358,-70.891095
01951,42.773351,-70.850211
01952,42.844793,-70.841476
01960,42.534202,-70.969734
01966,42.640741,-70.620242
01969,42.720877,-70.891222
01970,42.524435,-70.870859
01982,42.626223,-70.857230
01983,42.641379,-70.943440
01984,42.600595,-70.883406
01985,42.799516,-70.964411
02019,42.076682,-71.474490
02021,42.175737,-71.125385
02025,42.236423,-70.814436
02026,42.246872,-71.179462
02030,42.235239,-71.288033
02032,42.156882,-71.216187
02035,42.061338,-71.245802
02038,42.084858,-71.410571
02043,42.216098,-70.881270
02045,42.292253,-70.923919
02047,42.133734,-70.685860
02048,42.017300,-71.217300
02050,42.115139,-70.710331
02052,42.184599,-71.305307
02053,42.155816,-71.432781
02054,42.172551,-71.362811
02056,42.116245,-71.329360
02061,42.164569,-70.818844
02062,42.187360,-71.195955
02066,42.202273,-70.758184
02067,42.107782,-71.181771
02071,42.103425,-71.273589
02072,42.119006,-71.103650
02081,42.146227,-71.270378
02090,42.219645,-71.216769
02093,42.052671,-71.356858
02108,42.357767,-71.064848
02109,42.367223,-71.050633
02110,42.361962,-71.047846
02111,42.350518,-71.059062
02113,42.365335,-71.055236
02114,42.363175,-71.068646
02115,42.336342,-71.104176
02116,42.350579,-71.076397
02118,42.337860,-71.069805
02119,42.324026,-71.085021
02120,42.332091,-71.096545
02121,42.306267,-71.085897
02122,42.291413,-71.042158
02124,42.285805,-71.070571
02125,42.315748,-71.055896
02126,42.274016,-71.096790
02127,42.334992,-71.039093
02128,42.361129,-71.006975
02129,42.379657,-71.061487
02130,42.309174,-71.113835
02131,42.284333,-71.126228
02132,42.280455,-71.162017
02134,42.358016,-71.128608
02135,42.349688,-71.153964
02136,42.255083,-71.129220
02138,42.379637,-71.135152
02139,42.362986,-71.103353
02140,42.392157,-71.133996
02141,42.370300,-71.082560
02142,42.361471,-71.081994
02143,42.380985,-71.096552
02144,42.399655,-71.122550
02145,42.391577,-71.089910
02148,42.430140,-71.057694
02149,42.405938,-71.054649
02150,42.396824,-71.031348
02151,42.418294,-71.001257
02152,42.373055,-70.974807
02155,42.423840,-71.107673
02163,42.366168,-71.122850
02169,42.248386,-71.002279
02170,42.266412,-71.015573
02171,42.292142,-71.020475
02176,42.455723,-71.059019
02180,42.474208,-71.097665
02184,42.205416,-71.002168
02186,42.241589,-71.082651
02188,42.204578,-70.957749
02189,42.208704,-70.931021
02190,42.166731,-70.952363
02191,42.243453,-70.942033
02199,42.347463,-71.082039
02203,42.360598,-71.058775
02210,42.347792,-71.039562
02215,42.347593,-71.102934
02301,42.078371,-71.042304
02302,42.088123,-70.998293
02322,42.132400,-71.053930
02324,41.972387,-70.978778
02330,41.878046,-70.744138
02332,42.044373,-70.706115
02333,42.037278,-70.940459
02338,42.003513,-70.863334
02339,42.122956,-70.856310
02341,42.050335,-70.867161
02343,42.148913,-71.003737
02346,41.878004,-70.869267
02347,41.834474,-70.957040
02351,42.119964,-70.957216
02356,42.060485,-71.124970
02357,42.055136,-71.081416
02359,42.067804,-70.805713
02360,41.883359,-70.631381
02364,41.987196,-70.741942
02366,41.850570,-70.656046
02367,41.959100,-70.802753
02368,42.176446,-71.051567
02370,42.130399,-70.910615
02375,42.003041,-71.076928
02379,42.021617,-71.026717
02382,42.078974,-70.939390
02420,42.457055,-71.215464
02421,42.438547,-71.239573
02445,42.325483,-71.135045
02446,42.343503,-71.122248
02451,42.397823,-71.255708
02452,42.392073,-71.218443
02453,42.369542,-71.240513
02457,42.299388,-71.274242
02458,42.353410,-71.187882
02459,42.314779,-71.192017
02460,42.351824,-71.208490
02461,42.317362,-71.206508
02462,42.328708,-71.255900
02464,42.312975,-71.218882
02465,42.348912,-71.226330
02466,42.344457,-71.248617
02467,42.314608,-71.153060
02468,42.328553,-71.229553
02472,42.369451,-71.177925
02474,42.420949,-71.156370
02476,42.415637,-71.175670
02478,42.395317,-71.180284
02481,42.311927,-71.275531
02482,42.293137,-71.298122
02492,42.276029,-71.244543
02493,42.360502,-71.303433
02494,42.299405,-71.232706
02532,41.751767,-70.597596
02534,41.667824,-70.620356
02535,41.334413,-70.763059
02536,41.596976,-70.567877
02537,41.728423,-70.435818
02538,41.776360,-70.648923
02539,41.377660,-70.522091
02540,41.574190,-70.628285
02542,41.707839,-70.545520
02543,41.478974,-70.766911
02553,41.712516,-70.620758
02554,41.291167,-70.092826
02556,41.639445,-70.624515
02557,41.441299,-70.574093
02558,41.745017,-70.653513
02559,41.690243,-70.616283
02561,41.769348,-70.532595
02562,41.787209,-70.526717
02563,41.728137,-70.476549
02564,41.270628,-69.986367
02568,41.458594,-70.615920
02571,41.761187,-70.695991
02575,41.400252,-70.656934
02576,41.772221,-70.762948
02584,41.258688,-70.007142
02601,41.657863,-70.298442
02630,41.704506,-70.303537
02631,41.747016,-70.068779
02632,41.659095,-70.346876
02633,41.689729,-69.972128
02635,41.622905,-70.438206
02637,41.705725,-70.270929
02638,41.730204,-70.197411
02639,41.666904,-70.135645
02641,41.751246,-70.153472
02642,41.841331,-69.977436
02643,41.797777,-69.937327
02644,41.683488,-70.510786
02645,41.705840,-70.058071
02646,41.670596,-70.071449
02647,41.631396,-70.308397
02648,41.670946,-70.415370
02649,41.617239,-70.489313
02650,41.701807,-69.963804
02651,41.874985,-70.003492
02652,42.049537,-70.094989
02653,41.768988,-69.973549
02655,41.630252,-70.392536
02657,42.059829,-70.200407
02659,41.681439,-70.023531
02660,41.707700,-70.158560
02663,41.894444,-70.012180
02664,41.674727,-70.195648
02666,41.990779,-70.045721
02667,41.921997,-70.023356
02668,41.710853,-70.362696
02669,41.666646,-69.989702
02670,41.660113,-70.170678
02671,41.670836,-70.113401
02672,41.635544,-70.314073
02673,41.655182,-70.247476
02675,41.704155,-70.231801
02702,41.785113,-71.059047
02703,41.931653,-71.294503
02713,41.441295,-70.902217
02715,41.815051,-71.157549
02717,41.760108,-70.972874
02718,41.862486,-71.011690
02719,41.632443,-70.871140
02720,41.726343,-71.120746
02721,41.675125,-71.148281
02723,41.692705,-71.129726
02724,41.683936,-71.177500
02725,41.722721,-71.185458
02726,41.759700,-71.144592
02738,41.704138,-70.752225
02739,41.665794,-70.814531
02740,41.637485,-70.938265
02743,41.718217,-70.901151
02744,41.606252,-70.913632
02745,41.700737,-70.950546
02746,41.661694,-70.941208
02747,41.667013,-71.015965
02748,41.553574,-70.971135
02760,41.972493,-71.335208
02762,42.012800,-71.336602
02763,41.966696,-71.308178
02764,41.851929,-71.153598
02766,41.957441,-71.179067
02767,41.940996,-71.048499
02769,41.846963,-71.244503
02770,41.759846,-70.838449
02771,41.837751,-71.320428
02777,41.758175,-71.214202
02779,41.838061,-71.077615
02780,41.909112,-71.118346
02790,41.599176,-71.082371
02791,41.528538,-71.078091
02802,41.952130,-71.456233
02804,41.433934,-71.770314
02806,41.734753,-71.319732
02807,41.176840,-71.577096
02808,41.408251,-71.749674
02809,41.675730,-71.273331
02812,41.478948,-71.652334
02813,41.394479,-71.669861
02814,41.895932,-71.700554
02815,41.774630,-71.647954
02816,41.692046,-71.619116
02817,41.637104,-71.678369
02818,41.642919,-71.485719
02822,41.570210,-71.626993
02825,41.782067,-71.726833
02826,41.982746,-71.653144
02827,41.698748,-71.739118
02828,41.880083,-71.564311
02830,41.974980,-71.654226
02831,41.774762,-71.620289
02832,41.514716,-71.729620
02833,41.483583,-71.772112
02835,41.510088,-71.378366
02836,41.454574,-71.620332
02837,41.518769,-71.167247
02838,41.965249,-71.476373
02839,41.940757,-71.641513
02840,41.478216,-71.322375
02841,41.511864,-71.332175
02842,41.518611,-71.281685
02852,41.588552,-71.459825
02857,41.822761,-71.633605
02858,41.965375,-71.653424
02859,41.959069,-71.757323
02860,41.870378,-71.388673
02861,41.878603,-71.353131
02863,41.890064,-71.393481
02864,41.967599,-71.420477
02865,41.913145,-71.448340
02871,41.587259,-71.261269
02872,41.597011,-71.321497
02873,41.533065,-71.780524
02874,41.508687,-71.481857
02875,41.456486,-71.638865
02876,41.994278,-71.585490
02878,41.610137,-71.180471
02879,41.424013,-71.534272
02881,41.478083,-71.524717
02882,41.417110,-71.473206
02885,41.724959,-71.258373
02886,41.703849,-71.455568
02888,41.747671,-71.406118
02889,41.700591,-71.376927
02891,41.361831,-71.789666
02892,41.489847,-71.592808
02893,41.679006,-71.518688
02894,41.444470,-71.703237
02895,42.001706,-71.499949
02896,41.975186,-71.544069
02898,41.516047,-71.672436
02903,41.818230,-71.409088
02904,41.858331,-71.436309
02905,41.784725,-71.396103
02906,41.840169,-71.390408
02907,41.798593,-71.424630
02908,41.839825,-71.436794
02909,41.821521,-71.453869
02910,41.774999,-71.435594
02911,41.854888,-71.472812
02912,41.825593,-71.402239
02914,41.814295,-71.366169
02915,41.772847,-71.354839
02916,41.842653,-71.352424
02917,41.905774,-71.523305
02919,41.827440,-71.519879
02920,41.767344,-71.465508
02921,41.766854,-71.517296
03031,42.874864,-71.600503
03032,42.997261,-71.363424
03033,42.749989,-71.675830
03034,43.061446,-71.319997
03036,42.984657,-71.255213
03037,43.141274,-71.248197
03038,42.892761,-71.276763
03042,43.048512,-71.078737
03043,42.997000,-71.817788
03044,42.999856,-71.119714
03045,43.021515,-71.563462
03046,43.112454,-71.607480
03047,42.938740,-71.879424
03048,42.742343,-71.762060
03049,42.749626,-71.585401
03051,42.760508,-71.409494
03052,42.846073,-71.468297
03053,42.869670,-71.387919
03054,42.853756,-71.520956
03055,42.818645,-71.673354
03057,42.908885,-71.694199
03060,42.741295,-71.458792
03062,42.723884,-71.495387
03063,42.782146,-71.517930
03064,42.779378,-71.474918
03070,42.981207,-71.677524
03071,42.746257,-71.874434
03076,42.730992,-71.337073
03077,43.038038,-71.205107
03079,42.788275,-71.221720
03082,42.904156,-71.771414
03084,42.826895,-71.875294
03086,42.832063,-71.759816
03087,42.811092,-71.302688
03101,42.989027,-71.466111
03102,43.011915,-71.491119
03103,42.950538,-71.446547
03104,43.009552,-71.439782
03106,43.082584,-71.446878
03109,42.963734,-71.400350
03110,42.935584,-71.536871
03215,43.942621,-71.447774
03216,43.451175,-71.797940
03217,43.726075,-71.642508
03218,43.338034,-71.277262
03220,43.474596,-71.482372
03221,43.258003,-71.960169
03222,43.642709,-71.789139
03223,43.855414,-71.685470
03224,43.362490,-71.558020
03225,43.363332,-71.239034
03226,43.710672,-71.515467
03227,43.841356,-71.481080
03229,43.203876,-71.697915
03230,43.508650,-71.890242
03231,43.473341,-71.762339
03233,43.424042,-71.931188
03234,43.204812,-71.348563
03235,43.449136,-71.674267
03237,43.423067,-71.387249
03238,43.984428,-71.911271
03240,43.576693,-71.962546
03241,43.751504,-71.817394
03242,43.169421,-71.831189
03243,43.528694,-71.768677
03244,43.128103,-71.916940
03245,43.745844,-71.594625
03246,43.576423,-71.481025
03249,43.522384,-71.367281
03251,44.100673,-71.494074
03253,43.631211,-71.498585
03254,43.717721,-71.369179
03255,43.314026,-72.024551
03256,43.623326,-71.632625
03257,43.417721,-71.990609
03258,43.265259,-71.408835
03259,43.875712,-71.395018
03260,43.344231,-71.921638
03261,43.210589,-71.215974
03262,43.999889,-71.714447
03263,43.288501,-71.309368
03264,43.738799,-71.702722
03266,43.782889,-71.884746
03268,43.388528,-71.769947
03269,43.524186,-71.601607
03273,43.301982,-71.926953
03275,43.159633,-71.416755
03276,43.431031,-71.575998
03278,43.309037,-71.835468
03279,43.952771,-71.878102
03280,43.178127,-72.087057
03281,43.078061,-71.703612
03282,43.858722,-71.923719
03284,43.470501,-72.027553
03285,43.947870,-71.635802
03287,43.443115,-71.922637
03290,43.129847,-71.131859
03291,43.179131,-71.142619
03293,43.970620,-71.679913
03301,43.232270,-71.553012
03303,43.311685,-71.665421
03304,43.133177,-71.537242
03307,43.333988,-71.446658
03431,42.965044,-72.294803
03440,43.052669,-71.988755
03441,42.780669,-72.446994
03442,43.020281,-71.903693
03443,42.875727,-72.456114
03444,42.889279,-72.069849
03445,43.020616,-72.214374
03446,42.858271,-72.296360
03447,42.753868,-72.153174
03448,43.052622,-72.274498
03449,42.977339,-71.997821
03450,42.948318,-72.068558
03451,42.809298,-72.504822
03452,42.829254,-72.059901
03455,42.901769,-72.172904
03456,43.138544,-72.208769
03457,42.999759,-72.121568
03458,42.868369,-71.940102
03461,42.756663,-72.013247
03462,42.889215,-72.388934
03464,43.088157,-72.124299
03465,42.828785,-72.188940
03466,42.890263,-72.502966
03467,42.968075,-72.430856
03470,42.771336,-72.354694
03561,44.343352,-71.795119
03570,44.504596,-71.155466
03574,44.260435,-71.609203
03575,44.313744,-71.402889
03576,44.912445,-71.385112
03579,44.964771,-71.025563
03580,44.163382,-71.693299
03581,44.289781,-71.152149
03582,44.562046,-71.441428
03583,44.396741,-71.464694
03584,44.483853,-71.545865
03585,44.222416,-71.877173
03586,44.218410,-71.800240
03588,44.623040,-71.211846
03590,44.750929,-71.476720
03592,45.116271,-71.260979
03593,44.302174,-71.299151
03595,44.305324,-71.497302
03597,44.744505,-71.382495
03598,44.378898,-71.628699
03601,43.236967,-72.288446
03602,43.140832,-72.347568
03603,43.246634,-72.383931
03604,43.127333,-72.376864
03605,43.236564,-72.184869
03607,43.196510,-72.268353
03608,43.076505,-72.395926
03609,43.143926,-72.446391
03740,44.184322,-71.978799
03741,43.674942,-72.008828
03743,43.360725,-72.326929
03745,43.476455,-72.334150
03746,43.494376,-72.257151
03748,43.589031,-72.131929
03750,43.708188,-72.195047
03751,43.449753,-72.092311
03752,43.272295,-72.100485
03753,43.516590,-72.149093
03754,43.377461,-72.138390
03755,43.740983,-72.139134
03765,44.035227,-72.050203
03766,43.633301,-72.235746
03768,43.816372,-72.094012
03770,43.531300,-72.258815
03771,44.296664,-71.980649
03773,43.370546,-72.197494
03774,44.099753,-71.985475
03777,43.886181,-72.061138
03779,43.961593,-72.001418
03780,44.046846,-71.988957
03781,43.560058,-72.299358
03782,43.390088,-72.093129
03784,43.638168,-72.306405
03785,44.043516,-71.912200
03801,43.074812,-70.805443
03809,43.457846,-71.199131
03810,43.513645,-71.293868
03811,42.839223,-71.166320
03812,44.081130,-71.297237
03813,44.127388,-71.060853
03814,43.770937,-71.181505
03816,43.686510,-71.269001
03817,43.887170,-71.229402
03818,43.959534,-71.275320
03819,42.927911,-71.120184
03820,43.190665,-70.887661
03823,43.174607,-70.941453
03824,43.117346,-70.918420
03825,43.215569,-71.038979
03826,42.890002,-71.130675
03827,42.903739,-70.995570
03830,43.613563,-70.994500
03832,43.906960,-71.047520
03833,42.978415,-70.987522
03835,43.372560,-71.083259
03836,43.842055,-71.075122
03837,43.422251,-71.336087
03838,44.112336,-71.225448
03839,43.262994,-70.991203
03840,43.039732,-70.845622
03841,42.881445,-71.183034
03842,42.939601,-70.836728
03844,42.924811,-70.886242
03845,44.095422,-71.120516
03846,44.187473,-71.155786
03847,44.071875,-71.124033
03848,42.913731,-71.073595
03849,43.902455,-71.129871
03850,43.690636,-71.297603
03851,43.437254,-71.025435
03852,43.495013,-70.986040
03853,43.642126,-71.283253
03854,43.060280,-70.718856
03855,43.463672,-71.152216
03856,43.038509,-70.967954
03857,43.071424,-70.951365
03858,42.870369,-71.045915
03860,44.040239,-71.120959
03861,43.118537,-71.006511
03862,42.978317,-70.830109
03864,43.688305,-71.100411
03865,42.840703,-71.094993
03867,43.303528,-70.988238
03868,43.324241,-70.940177
03869,43.219845,-70.843112
03870,43.008649,-70.758330
03871,42.980948,-70.777362
03872,43.570559,-71.043233
03873,42.934018,-71.183605
03874,42.883123,-70.860823
03875,43.895078,-71.189275
03878,43.253476,-70.887944
03882,43.746733,-71.041910
03883,43.808537,-71.320336
03884,43.275599,-71.168991
03885,43.014997,-70.902586
03886,43.864038,-71.296068
03887,43.499637,-71.068085
03890,43.800602,-71.201489
03894,43.603773,-71.177139
03901,43.299332,-70.842077
03902,43.214916,-70.628806
03903,43.146552,-70.774383
03904,43.108051,-70.728595
03905,43.086194,-70.686846
03906,43.351110,-70.778745
03907,43.255858,-70.611275
